ID,Target
10754,0.02822867
10755,0.1300821
10756,0.02033186
10757,0.023217887
10758,0.08571643
10759,0.020378202
10760,0.09280521
10762,0.010804623
10763,0.058457166
10764,0.015204698
10766,0.017798334
10767,0.27914524
10769,0.036378503
10771,0.015026182
10774,0.04171157
10775,0.033744216
10777,0.037116557
10779,0.025267988
10782,0.0038104653
10785,0.006292701
10786,0.0024723709
10787,0.1159274
10788,0.016998827
10789,0.015249282
10790,0.016321301
10791,0.02662009
10792,0.019167483
10793,0.003152907
10794,0.008332074
10795,0.016570121
10797,0.018836647
10798,0.098925054
10802,0.08247858
10805,0.025575846
10807,0.08851361
10808,0.0254865
10809,0.0144486725
10813,0.022921711
10814,0.018740863
10817,0.018719107
10818,0.01454702
10823,0.029901952
10825,0.036932886
10826,0.106817335
10828,0.058441848
10829,0.020780146
10830,0.009930223
10831,0.1319758
10834,0.015449733
10835,0.015340388
10837,0.01917389
10840,0.021123707
10845,0.014004052
10846,0.026719421
10848,0.13090554
10849,0.03264472
10851,0.025393903
10854,0.014788091
10855,0.18777657
10856,0.09139332
10858,0.08223501
10862,0.022551209
10864,0.02016887
10867,0.010608017
10868,0.025474101
10870,0.018651247
10872,0.025845498
10874,0.16362938
10875,0.06643668
10876,0.17301479
10879,0.017933518
10880,0.05271557
10882,0.113081604
10883,0.021957487
10890,0.10168299
10893,0.014517993
10894,0.024038494
10895,0.0077031255
10897,0.015025854
10899,0.09844664
10902,0.038563967
10906,0.018042833
10908,0.040284336
10912,0.092098445
10916,0.031205326
10919,0.016398013
10921,0.023753852
10923,0.01667121
10924,0.0072833
10928,0.7968023
10929,0.33556086
10930,0.013612956
10931,0.01938051
10932,0.13960677
10933,0.029882878
10935,0.009459496
10939,0.03900689
10940,0.100981
10941,0.07093987
10942,0.051570058
10943,0.019922227
10945,0.018013656
10948,0.018387526
10950,0.014089286
10952,0.013150066
10954,0.017347455
10955,0.0104466975
10959,0.013143182
10960,0.017366081
10968,0.011820912
10969,0.08311045
10971,0.016046971
10972,0.032068938
10973,0.029928863
10974,0.040745586
10979,0.14185181
10985,0.018108487
10986,0.015442044
10988,0.0032924414
10991,0.024951994
10994,0.018862128
10996,0.12455529
10998,0.009015411
11000,0.045814216
11007,0.21063414
11008,0.08860445
11011,0.02768898
11012,0.041706055
11014,0.011955291
11018,0.018300593
11019,0.15964845
11020,0.022277325
11023,0.011028022
11024,0.18065709
11025,0.016587615
11026,0.095015556
11027,0.07925141
11028,0.026318252
11032,0.018327504
11034,0.14336577
11035,0.31704253
11036,0.028345764
11038,0.01729533
11039,0.015684277
11040,0.01574251
11042,0.020769686
11043,0.02669704
11049,0.022731721
11053,0.016381651
11055,0.019452244
11058,0.086274356
11059,0.023342699
11062,0.01630357
11063,0.050887197
11064,0.016085505
11065,0.022420704
11066,0.010983467
11069,0.07339844
11071,0.019911766
11074,0.09968972
11078,0.019028723
11085,0.02366525
11086,0.021548301
11088,0.013247877
11090,0.025428683
11094,0.020331055
11095,0.07576898
11097,0.075900376
11099,0.11626175
11107,0.13436311
11109,0.017627
11110,0.34417483
11111,0.017981738
11112,0.024337202
11113,0.022949308
11115,0.1433137
11119,0.036471486
11121,0.19786769
11125,0.011875272
11126,0.026798934
11130,0.017016858
11131,0.018749982
11132,0.019180983
11133,0.016037315
11135,0.015522391
11137,0.017325401
11140,0.082333535
11141,0.0160155
11142,0.017421186
11143,0.017230034
11144,0.08620533
11145,0.014081478
11148,0.01914528
11149,0.07920393
11151,0.05814469
11152,0.014026791
11156,0.010827154
11159,0.02826655
11160,0.01663825
11161,0.025607556
11162,0.029116213
11164,0.045300663
11165,0.027450442
11167,0.011349797
11168,0.02517426
11169,0.04240468
11171,0.020709962
11172,0.09463471
11175,0.023437738
11176,0.16101238
11177,0.013989568
11178,0.010503173
11179,0.015026122
11180,0.010541141
11182,0.034035504
11183,0.013567448
11189,0.0037972033
11190,0.01575479
11193,0.019747227
11194,0.020656079
11198,0.0067275763
11200,0.011709064
11202,0.10216659
11203,0.011939049
11204,0.016538143
11205,0.20547712
11206,0.026286453
11207,0.01681903
11208,0.049055338
11209,0.016652584
11210,0.021761358
11212,0.013011545
11213,0.018426836
11217,0.08571643
11218,0.02391857
11220,0.017421871
11221,0.07887104
11223,0.01247552
11224,0.011200488
11225,0.15105933
11226,0.016677856
11227,0.0012663901
11228,0.50235456
11229,0.021352082
11230,0.07339594
11232,0.009249032
11235,0.016837418
11238,0.017146498
11239,0.028423429
11240,0.016539335
11241,0.01864624
11245,0.0071968734
11247,0.01385501
11248,0.012118578
11251,0.0050190687
11252,0.016641736
11253,0.0013125539
11255,0.026120752
11256,0.017602175
11259,0.12460029
11261,0.011477262
11265,0.009287238
11267,0.119095474
11269,0.021916091
11270,0.0066761374
11275,0.015126348
11277,0.022756308
11278,0.011280805
11279,0.1663366
11281,0.026980907
11283,0.01223141
11284,0.02236417
11285,0.028807282
11287,0.16032788
11288,0.0030207634
11290,0.0154367685
11291,0.019900352
11292,0.023439825
11294,0.0059554875
11296,0.11143711
11300,0.032418758
11301,0.06433618
11302,0.01753664
11304,0.101756185
11307,0.012168229
11308,0.02301395
11311,0.037660807
11312,0.13114119
11313,0.19349068
11314,0.0875856
11315,0.008227229
11323,0.08050528
11325,0.014705002
11327,0.015300721
11328,0.15726927
11330,0.08571643
11333,0.051389158
11334,0.015913576
11338,0.021024406
11339,0.017137468
11342,0.018070132
11345,0.014360368
11346,0.0129264295
11347,0.040791363
11348,0.011737436
11349,0.011992991
11350,0.036432564
11354,0.01912567
11355,0.021151215
11357,0.08571643
11359,0.014023542
11361,0.011768222
11362,0.019916952
11363,0.014788836
11366,0.018646061
11367,0.108272046
11372,0.014085025
11373,0.02647245
11374,0.09340972
11377,0.010261804
11380,0.14615172
11381,0.026789576
11382,0.010861844
11386,0.049165577
11387,0.09422994
11388,0.020943254
11389,0.023433447
11390,0.12824982
11391,0.014238447
11393,0.0059429407
11394,0.010306627
11401,0.017851979
11403,0.01847601
11404,0.022183567
11405,0.037636727
11407,0.0033143163
11408,0.075134605
11411,0.07133797
11412,0.024932057
11414,0.007931709
11416,0.015884846
11420,0.030284256
11421,0.0068279803
11422,0.016226947
11423,0.011253238
11425,0.012248993
11429,0.038630486
11431,0.07481676
11432,0.015619665
11433,0.11430398
11434,0.10569984
11435,0.008363485
11436,0.08374059
11438,0.015922159
11439,0.03221795
11446,0.033730716
11447,0.12145063
11450,0.097964644
11451,0.00086933374
11453,0.019545287
11454,0.12074873
11455,0.014737785
11456,0.054188102
11458,0.018818945
11459,0.12018356
11462,0.011494011
11464,0.016133875
11468,0.0014015436
11469,0.018936366
11471,0.3789878
11475,0.02064842
11477,0.07691905
11480,0.05318302
11481,0.10166934
11483,0.013875425
11486,0.01693514
11489,0.040153295
11490,0.022083849
11492,0.12402502
11495,0.1465317
11499,0.08571643
11500,0.033688128
11503,0.038625836
11504,0.08571643
11505,0.019604951
11506,0.10378423
11507,0.017261505
11510,0.011672795
11514,0.100981
11516,0.021377534
11518,0.11134678
11519,0.013452798
11520,0.011753559
11522,0.016657174
11523,0.014546782
11526,0.019036472
11528,0.021520734
11529,0.008835942
11530,0.017453015
11534,0.021345466
11535,0.02156949
11537,0.049724787
11539,0.017448008
11542,0.07648119
11545,0.027419716
11546,0.014546782
11549,0.048564285
11550,0.016037613
11554,0.01894015
11555,0.01675868
11558,0.15835199
11559,0.0043250322
11560,0.017245114
11562,0.33882254
11563,0.084390074
11564,0.088805616
11565,0.10584685
11569,0.01644975
11572,0.013435185
11573,0.107486844
11575,0.018480778
11578,0.017566323
11581,0.12510353
11583,0.03941679
11584,0.038448125
11586,0.013968319
11587,0.119036645
11594,0.009050101
11600,0.039950162
11602,0.0034690797
11603,0.0138129
11604,0.030927658
11609,0.019868523
11610,0.017873466
11612,0.1488387
11615,0.015541166
11616,0.008863121
11618,0.02447036
11619,0.017689675
11621,0.010226667
11622,0.018507957
11626,0.019634187
11627,0.020113677
11629,0.03479904
11631,0.007607311
11632,0.10729638
11633,0.08203411
11637,0.021662235
11639,0.018340439
11642,0.028724283
11643,0.02670148
11644,0.022686869
11650,0.015261263
11652,0.008731812
11653,0.0028213263
11654,0.080483615
11655,0.054390848
11656,0.0075840056
11657,0.025244951
11658,0.03489226
11661,0.0139455795
11664,0.025715828
11665,0.06324208
11667,0.12844726
11669,0.00082299113
11674,0.022610933
11675,0.1483221
11678,0.015525401
11680,0.012973458
11684,0.015163094
11685,0.030879587
11686,0.006719351
11687,0.012935668
11688,0.017757714
11695,0.1994682
11696,0.01408428
11699,0.072794765
11700,0.00817886
11701,0.008706033
11703,0.029937327
11704,0.031013906
11707,0.01854369
11710,0.007812828
11711,0.02320245
11712,0.004097104
11713,0.023145974
11714,0.03992468
11715,0.008240283
11717,0.020624697
11718,0.097406805
11719,0.069686115
11720,0.010311216
11721,0.0034989715
11726,0.007214248
11727,0.006185055
11728,0.014427632
11729,0.009887427
11730,0.01590389
11732,0.0249978
11735,0.016570985
11736,0.02639842
11737,0.01220572
11738,0.010692716
11739,0.016048282
11741,0.02130112
11742,0.15475884
11749,0.010688156
11750,0.027239412
11752,0.020040452
11753,0.017718494
11754,0.10054365
11756,0.018042237
11757,0.018847108
11758,0.016331255
11759,0.123536736
11761,0.05308643
11763,0.08571643
11764,0.48494306
11765,0.16849694
11766,0.05214247
11767,0.018425107
11769,0.21132481
11770,0.012508899
11771,0.040327102
11772,0.011579514
11774,0.012275219
11777,0.013956696
11781,0.019387871
11784,0.041895658
11785,0.110183984
11786,0.017201275
11789,0.010787308
11790,0.013446808
11791,0.0054065287
11792,0.048180908
11793,0.04681456
11794,0.1727964
11795,0.0042374134
11798,0.020929158
11800,0.01728934
11805,0.10833007
11812,0.016353905
11813,0.016036958
11816,0.002721101
11818,0.017261595
11820,0.06682724
11821,0.01615733
11822,0.0038049817
11828,0.012455076
11830,0.014084876
11831,0.019801825
11832,0.015503943
11838,0.014546454
11839,0.010512531
11841,0.014977366
11843,0.008577138
11844,0.032404095
11846,0.09331426
11847,0.005259663
11848,0.007470727
11852,0.008097529
11853,0.013785422
11860,0.015271872
11863,0.020817965
11866,0.016845912
11867,0.014781654
11868,0.0140171945
11869,0.120783865
11870,0.01927042
11871,0.024695814
11873,0.01995501
11875,0.022454888
11880,0.1361404
11882,0.0022193193
11884,0.0986056
11889,0.0168024
11890,0.13326764
11891,0.026970208
11898,0.016128838
11899,0.018623263
11900,0.015025973
11903,0.021862745
11907,0.015025049
11910,0.06408554
11913,0.032943398
11915,0.070204705
11917,0.024177462
11920,0.089742154
11922,0.02049449
11923,0.009154469
11925,0.02052638
11926,0.018832475
11927,0.12556276
11929,0.0031318367
11930,0.07613164
11931,0.012521297
11933,0.13138086
11934,0.028673261
11937,0.04571989
11938,0.071184486
11940,0.014552414
11942,0.006046951
11943,0.013875335
11945,0.08571643
11946,0.017606676
11947,0.019074947
11950,0.012173623
11952,0.1956164
11953,0.15940183
11955,0.04109016
11956,0.10040134
11958,0.0169473
11960,0.012610763
11961,0.008712769
11962,0.054056138
11964,0.01827979
11965,0.0122255385
11968,0.08697677
11970,0.09978455
11971,0.14399949
11972,0.010792166
11974,0.05081141
11977,0.021639287
11980,0.08571643
11981,0.035693616
11983,0.016736895
11984,0.012596428
11987,0.009075314
11988,0.029180259
11989,0.017333925
11994,0.0043649375
11995,0.030252695
11998,0.012903869
12001,0.015035629
12002,0.09876874
12003,0.102790296
12005,0.11920366
12006,0.013037413
12007,0.020501226
12008,0.029698193
12009,0.016176641
12012,0.018444717
12016,0.017984003
12018,0.007196516
12019,0.024939299
12021,0.057881296
12022,0.10285732
12023,0.01122269
12026,0.011408359
12027,0.02007106
12028,0.11180577
12029,0.122233
12031,0.023783356
12033,0.03361711
12034,0.089130044
12035,0.21805757
12037,0.018606424
12038,0.024267018
12039,0.027964354
12042,0.015365988
12043,0.02210924
12045,0.005540371
12046,0.01242727
12048,0.016907156
12049,0.023700267
12051,0.097919405
12052,0.010330588
12053,0.01500994
12054,0.16628033
12058,0.0756844
12060,0.009206235
12062,0.042991757
12063,0.017324477
12064,0.054442793
12066,0.04826361
12069,0.10056639
12070,0.29178125
12072,0.0137376785
12076,0.011199892
12077,0.030641973
12078,0.011214107
12079,0.10587898
12080,0.021012753
12081,0.016279548
12083,0.019907206
12088,0.10054365
12089,0.030916035
12090,0.14549959
12092,0.01804158
12093,0.22825393
12095,0.08913651
12097,0.017367184
12100,0.014831305
12101,0.018095732
12104,0.015325725
12105,0.010690004
12109,0.0011581182
12110,0.0115561485
12111,0.1070852
12113,0.02887106
12115,0.18867838
12117,0.009586692
12118,0.02719137
12121,0.014547199
12122,0.013274878
12124,0.0063997507
12127,0.016037017
12129,0.017578155
12131,0.046572685
12133,0.037131548
12135,0.016037554
12137,0.06960791
12139,0.01600498
12140,0.13224712
12142,0.08970481
12143,0.097810864
12145,0.016632617
12148,0.02468875
12151,0.019070327
12156,0.10838953
12157,0.08571643
12158,0.029001892
12159,0.08144778
12160,0.011727661
12162,0.063524276
12163,0.01545313
12164,0.07359618
12168,0.09679523
12169,0.09326893
12171,0.024999201
12175,0.017898709
12178,0.011302501
12180,0.059940457
12183,0.005293101
12185,0.016508251
12187,0.019176155
12189,0.012520909
12194,0.017063588
12195,0.0068712234
12196,0.018031776
12202,0.018415809
12204,0.01725328
12205,0.16701701
12206,0.0144816935
12208,0.1512455
12213,0.4502308
12214,0.01672545
12215,0.03942576
12217,0.014084488
12221,0.02130586
12223,0.017073572
12225,0.026829839
12226,0.07698047
12228,0.013325542
12232,0.14963514
12235,0.18402916
12239,0.0113375485
12240,0.0037660897
12241,0.028060734
12242,0.0042773783
12243,0.069958985
12244,0.028821021
12246,0.01914993
12247,0.018258572
12248,0.38310158
12250,0.2541604
12252,0.09435716
12253,0.18652314
12254,0.015752792
12259,0.016900688
12262,0.02546984
12268,0.021542847
12269,0.02419287
12270,0.015682727
12271,0.038051516
12272,0.01769635
12273,0.12506756
12275,0.015031964
12276,0.0148050785
12278,0.0138118565
12279,0.07695836
12280,0.021462739
12282,0.014744937
12288,0.10367778
12292,0.018852264
12294,0.20554727
12297,0.017843276
12298,0.17639661
12299,0.0041597784
12300,0.06502661
12302,0.023260295
12304,0.015423447
12305,0.016363025
12306,0.005408585
12307,0.004593104
12308,0.010001212
12309,0.004109323
12310,0.014084697
12311,0.021360159
12312,0.10486597
12313,0.01804158
12315,0.024057388
12317,0.015685767
12319,0.16512257
12320,0.08695096
12323,0.005249113
12324,0.017113805
12325,0.026914984
12327,0.0016901493
12329,0.021009147
12330,0.014713913
12331,0.14121085
12333,0.00625512
12334,0.16486841
12335,0.0075541735
12336,0.057840645
12338,0.0062018037
12341,0.024345845
12343,0.12112042
12348,0.12053251
12349,0.017445266
12350,0.022760302
12351,0.013476789
12353,0.0044046342
12356,0.045386672
12357,0.042853832
12359,0.01915285
12363,0.14335027
12365,0.016209781
12368,0.08396882
12371,0.0042161047
12372,0.20427155
12373,0.0061514676
12374,0.035448164
12375,0.017808437
12376,0.10519907
12377,0.01603052
12379,0.30234826
12381,0.0030553043
12382,0.02135235
12385,0.02299583
12386,0.43651626
12389,0.0062761605
12394,0.021289766
12395,0.21937788
12396,0.012929618
12397,0.09265855
12398,0.003081143
12402,0.015837878
12404,0.012175381
12405,0.038964123
12406,0.019546568
12410,0.024668008
12415,0.015686661
12417,0.011839479
12420,0.019315392
12421,0.01961109
12424,0.09535432
12425,0.1249685
12427,0.021036386
12428,0.009074509
12429,0.014189541
12430,0.12931067
12431,0.020208687
12432,0.028761268
12433,0.01385504
12435,0.026324958
12437,0.08581141
12438,0.0040567517
12439,0.08571643
12440,0.049739152
12447,0.110492855
12449,0.014084339
12450,0.015681893
12452,0.014213145
12455,0.015123427
12456,0.052998185
12459,0.024124354
12461,0.016804427
12462,0.012068689
12466,0.023738652
12467,0.010166228
12469,0.2716725
12470,0.0050019324
12472,0.12481105
12475,0.024436504
12478,0.024760216
12481,0.019729525
12487,0.0027336478
12490,0.04712829
12491,0.013663709
12493,0.102873206
12497,0.047574997
12499,0.113624305
12500,0.12930256
12504,0.014933348
12507,0.061739564
12508,0.028541595
12510,0.020482838
12511,0.10609573
12512,0.021210909
12514,0.024662435
12515,0.106365085
12516,0.01851961
12518,0.029560596
12520,0.18654284
12522,0.011552244
12524,0.0116150975
12527,0.08478215
12528,0.10323608
12529,0.039510876
12530,0.014620602
12531,0.038167566
12532,0.01609677
12533,0.014038593
12535,0.0062123835
12536,0.08825454
12538,0.082965285
12542,0.1984601
12545,0.036611736
12546,0.006895125
12549,0.024415731
12552,0.036607087
12554,0.018593252
12557,0.016864926
12558,0.020658463
12564,0.024317056
12565,0.0131985545
12566,0.04439208
12567,0.032429844
12572,0.025168896
12574,0.09641537
12575,0.0143891275
12576,0.039000988
12578,0.08498955
12581,0.35454866
12582,0.01727733
12583,0.0076220036
12586,0.044884056
12588,0.03014946
12589,0.018703938
12591,0.040959805
12593,0.022029728
12594,0.28384867
12595,0.041265517
12596,0.10197675
12598,0.0048109293
12599,0.011116117
12601,0.004001826
12602,0.19596034
12605,0.016819388
12606,0.033967435
12608,0.018881142
12610,0.016578287
12611,0.08973211
12614,0.041300148
12617,0.40593803
12619,0.002423793
12627,0.014177352
12629,0.04629022
12630,0.1339184
12638,0.014270544
12640,0.018764168
12641,0.0023453832
12642,0.014972806
12644,0.030038476
12645,0.027595311
12647,0.016397208
12653,0.08450678
12655,0.013963133
12656,0.043703467
12657,0.047624618
12659,0.056339443
12660,0.118751794
12661,0.019081831
12666,0.11564785
12667,0.110019326
12668,0.018132746
12669,0.0050842166
12670,0.086766094
12671,0.08019945
12673,0.019144744
12674,0.015026778
12678,0.09018719
12679,0.00896287
12680,0.028505445
12684,0.01684314
12686,0.01783964
12688,0.025642991
12690,0.01347658
12691,0.017078668
12694,0.102626085
12695,0.014539868
12696,0.16849694
12697,0.058749318
12698,0.024833798
12699,0.021737844
12700,0.018532425
12702,0.08601785
12704,0.030170709
12705,0.2239759
12706,0.02486828
12709,0.011983454
12712,0.019837707
12719,0.102310985
12725,0.011019707
12726,0.018042237
12727,0.025702626
12728,0.021336496
12732,0.018205673
12733,0.017822474
12740,0.014494628
12741,0.0073038638
12743,0.12397376
12744,0.06417364
12747,0.100981
12750,0.071972966
12752,0.020335853
12753,0.002482593
12757,0.00812459
12758,0.07053095
12761,0.021152765
12763,0.01927346
12765,0.0043501854
12766,0.01834774
12767,0.018041939
12768,0.019604236
12771,0.0034755468
12772,0.028883278
12778,0.012520999
12779,0.018041432
12780,0.026418507
12784,0.06338152
12788,0.014678538
12792,0.018947512
12794,0.014749765
12796,0.018547714
12798,0.059514463
12799,0.014084399
12800,0.013302535
12802,0.046500146
12803,0.021866053
12804,0.009968042
12805,0.0076774657
12806,0.01873529
12807,0.01112321
12808,0.015610009
12809,0.19134092
12810,0.011165261
12812,0.06818515
12814,0.0076651275
12815,0.014935225
12816,0.049865633
12817,0.021352887
12819,0.004063338
12820,0.09485033
12821,0.035682946
12824,0.021243423
12827,0.004959494
12828,0.048161834
12834,0.06897628
12836,0.017481834
12837,0.017371923
12838,0.016220719
12839,0.094299525
12842,0.015721142
12845,0.009072393
12846,0.030691385
12848,0.012940317
12852,0.022770256
12853,0.114611655
12854,0.009693831
12857,0.0899573
12862,0.11740482
12863,0.009151876
12865,0.22840965
12866,0.026110113
12867,0.10378072
12868,0.017183602
12871,0.11126396
12873,0.2404427
12874,0.0088300705
12877,0.008824617
12880,0.016092658
12881,0.016039401
12882,0.09847456
12883,0.014084339
12887,0.014018148
12888,0.109476924
12889,0.012422234
12890,0.024343103
12891,0.022319704
12892,0.01765892
12897,0.019375086
12899,0.09722197
12900,0.033911914
12901,0.44075647
12903,0.06612536
12904,0.024093837
12906,0.011224002
12911,0.016732395
12913,0.004501909
12917,0.010237396
12919,0.11806941
12921,0.013095468
12922,0.016287535
12923,0.043953836
12924,0.25252628
12928,0.0129565
12929,0.017195255
12930,0.017327428
12932,0.021799922
12935,0.01921174
12938,0.019109398
12940,0.015043348
12943,0.018192977
12944,0.0054332316
12946,0.026172519
12948,0.2473296
12951,0.10494298
12952,0.2810866
12953,0.011922598
12955,0.083812356
12956,0.013902694
12959,0.004907608
12960,0.037318945
12961,0.022057176
12964,0.015676826
12965,0.016762406
12973,0.14704013
12976,0.018193692
12977,0.003464669
12978,0.37609148
12979,0.20509619
12983,0.012702018
12984,0.01571992
12985,0.0065604746
12986,0.08513683
12987,0.008091718
12988,0.016070008
12990,0.09180838
12991,0.101542056
12997,0.016085088
12998,0.112861365
13000,0.033933014
13001,0.028233618
13002,0.020768106
13003,0.025933564
13004,0.04899174
13005,0.011241317
13008,0.06505591
13009,0.054347783
13011,0.0026220977
13016,0.0047866404
13017,0.009045541
13018,0.01801765
13019,0.08541325
13020,0.026320904
13021,0.025915086
13022,0.018875122
13025,0.22661993
13026,0.08571643
13037,0.02385196
13038,0.09332514
13042,0.01024735
13043,0.018889755
13044,0.016411096
13046,0.013117224
13047,0.22913185
13048,0.042474747
13049,0.013787985
13054,0.044946223
13055,0.014609307
13056,0.016525477
13061,0.014455408
13062,0.02952239
13063,0.020302892
13064,0.013547033
13069,0.013955504
13070,0.052922726
13071,0.089197755
13072,0.016583025
13075,0.097927004
13076,0.019734085
13077,0.009399474
13079,0.011763036
13081,0.18914741
13084,0.059568197
13085,0.014359623
13087,0.031268656
13088,0.014181614
13090,0.018357664
13091,0.06029904
13092,0.009729445
13093,0.03030619
13100,0.013369232
13102,0.01319775
13103,0.012609303
13105,0.012633085
13107,0.023988187
13108,0.032345533
13111,0.01408425
13113,0.012806475
13115,0.018506467
13118,0.08772695
13119,0.01953715
13122,0.026593745
13123,0.011214137
13124,0.023648322
13125,0.03684202
13126,0.01615116
13132,0.09221634
13133,0.097406805
13135,0.10189319
13138,0.023618937
13140,0.10095507
13144,0.15081242
13148,0.09361759
13149,0.014505565
13150,0.0833261
13151,0.08804023
13152,0.011497259
13156,0.17652568
13159,0.0470998
13160,0.03945729
13161,0.0029080212
13162,0.0034412742
13163,0.020789713
13167,0.017438024
13168,0.043730676
13169,0.05018741
13172,0.09303373
13173,0.016765326
13176,0.014084697
13178,0.14749503
13179,0.016736567
13180,0.09907365
13182,0.0109060705
13184,0.07688451
13185,0.020697981
13187,0.015601635
13189,0.034236103
13192,0.10231033
13194,0.19586295
13197,0.016857266
13199,0.09998664
13200,0.019381553
13201,0.023139775
13203,0.017861426
13205,0.015025735
13207,0.011991292
13208,0.045581996
13211,0.020465136
13212,0.060119778
13218,0.005281061
13219,0.018404514
13220,0.038546264
13221,0.08571643
13222,0.02554208
13223,0.18545318
13224,0.12552044
13229,0.13385454
13230,0.033988804
13233,0.30361682
13235,0.030236542
13236,0.016753823
13238,0.0036149025
13240,0.074587524
13243,0.01879409
13245,0.10855317
13246,0.013271242
13248,0.018457294
13250,0.017296612
13251,0.021062344
13252,0.029218763
13254,0.017762989
13258,0.014426142
13260,0.015062988
13261,0.18284023
13264,0.028957069
13268,0.01708895
13270,0.014164925
13272,0.009257317
13273,0.0079648495
13274,0.009465396
13276,0.025546432
13279,0.015191436
13281,0.015472442
13286,0.08571643
13288,0.01716572
13290,0.02179274
13291,0.012913823
13296,0.016126335
13299,0.043120146
13302,0.0052574575
13307,0.045632213
13313,0.016843766
13314,0.012950361
13318,0.019854188
13321,0.014428586
13326,0.015760481
13327,0.01693806
13328,0.17770347
13329,0.016842663
13330,0.062490404
13331,0.040826857
13334,0.25428846
13338,0.011167824
13339,0.004039377
13340,0.019889653
13344,0.0069381297
13346,0.013223648
13347,0.100981
13349,0.0371176
13351,0.007427573
13352,0.014433324
13354,0.01190576
13357,0.13042054
13360,0.028676063
13361,0.016037673
13362,0.025951922
13364,0.026540548
13367,0.020136446
13368,0.00077596307
13369,0.086766094
13372,0.20004043
13375,0.024632215
13376,0.00929755
13377,0.014413744
13378,0.08571643
13381,0.24683768
13382,0.021541327
13384,0.014005929
13386,0.00997597
13389,0.016946614
13390,0.013178349
13392,0.095909625
13393,0.023765147
13395,0.020912766
13396,0.01023832
13398,0.038288325
13404,0.021206677
13405,0.117355764
13406,0.024043709
13411,0.06850475
13412,0.018113911
13419,0.01992169
13420,0.0013255477
13423,0.0139268935
13426,0.019166708
13428,0.11898193
13429,0.015211463
13433,0.014045894
13435,0.014215142
13436,0.01332736
13439,0.13426018
13441,0.01761955
13442,0.028517365
13443,0.31607178
13444,0.10771167
13445,0.017365813
13446,0.1310167
13448,0.015480727
13449,0.0034964979
13450,0.016349822
13451,0.010144055
13453,0.014464557
13454,0.01505816
13456,0.024670243
13459,0.009927362
13460,0.050143838
13464,0.021332145
13466,0.007769674
13467,0.01888135
13469,0.034701288
13470,0.21690437
13472,0.018212736
13473,0.030394077
13475,0.014084697
13476,0.086306185
13478,0.016797423
13479,0.023924917
13480,0.009253144
13483,0.009539127
13484,0.020947278
13485,0.016239047
13486,0.014084876
13487,0.008906156
13492,0.18315023
13493,0.012042135
13494,0.051330984
13496,0.014880389
13498,0.014747471
13500,0.18106064
13504,0.095610976
13510,0.10457596
13512,0.018328756
13513,0.010583907
13516,0.014507383
13517,0.012698472
13518,0.08571643
13519,0.24375835
13520,0.06929958
13521,0.08571643
13526,0.010232657
13527,0.0122074485
13528,0.017667383
13529,0.018377513
13530,0.02180919
13534,0.017233849
13535,0.018859446
13538,0.016033858
13540,0.010435224
13542,0.03447026
13544,0.059030116
13546,0.031062156
13547,0.011241317
13550,0.013235956
13551,0.022340298
13559,0.012430072
13561,0.14102507
13562,0.13334548
13563,0.011863679
13564,0.02068919
13565,0.026492238
13568,0.020042479
13569,0.023362726
13570,0.0071419477
13571,0.010597676
13572,0.016205996
13575,0.1096015
13577,0.020069838
13578,0.008338064
13579,0.16187489
13587,0.015985072
13588,0.018205285
13592,0.017974347
13593,0.01239267
13594,0.023395658
13598,0.016204834
13599,0.014134824
13604,0.01647839
13605,0.06149611
13607,0.027000397
13608,0.012346774
13609,0.06678346
13612,0.017801404
13615,0.0083011985
13617,0.08845195
13619,0.021299988
13620,0.015782386
13625,0.018656433
13627,0.031173497
13631,0.02801764
13635,0.38437742
13637,0.016598195
13641,0.08873391
13642,0.011702925
13643,0.031476706
13644,0.011529148
13647,0.00676316
13652,0.03194627
13654,0.050038964
13655,0.023788035
13657,0.2446742
13659,0.024125516
13660,0.15656605
13663,0.020592839
13664,0.014866561
13665,0.010265321
13666,0.007492006
13667,0.00455606
13669,0.027584672
13671,0.026730925
13673,0.0147123635
13675,0.021104157
13676,0.016647637
13677,0.017091304
13682,0.030055523
13685,0.01881954
13686,0.06924054
13687,0.16239104
13689,0.011422664
13691,0.027977258
13692,0.03251186
13694,0.023479253
13695,0.012959242
13698,0.0071674883
13702,0.003100872
13704,0.017263055
13705,0.09858361
13707,0.13293874
13709,0.06724793
13710,0.037485212
13711,0.01843059
13713,0.031382084
13714,0.01732871
13715,0.016888767
13719,0.017609507
13721,0.020817608
13723,0.014352232
13724,0.030778974
13725,0.07038826
13727,0.0892373
13729,0.0043361783
13730,0.014707416
13731,0.009088248
13734,0.12606025
13735,0.2822414
13736,0.018519074
13737,0.18800968
13738,0.014084995
13742,0.012063801
13744,0.011211306
13748,0.009430736
13749,0.022217184
13750,0.019272774
13755,0.014644623
13756,0.06311867
13758,0.013688892
13759,0.16192806
13762,0.017575204
13763,0.101766825
13767,0.018645972
13770,0.078454465
13773,0.011133194
13774,0.09610781
13775,0.015004724
13777,0.016592413
13778,0.021716774
13780,0.0787034
13782,0.021808177
13794,0.09897563
13800,0.09635514
13802,0.023812443
13805,0.016841978
13813,0.08775982
13814,0.010166734
13815,0.02148828
13817,0.03876999
13822,0.016234398
13823,0.10941622
13824,0.013367832
13825,0.0059520006
